,id,Category,name,pluralName,shortName
304,52f2ab2ebcbc57f1066b8b17,Shop & Service,Costume Shop,Costume Shops,Costume Shop
305,5032850891d4c4b30a586d62,Shop & Service,Credit Union,Credit Unions,Credit Union
306,5744ccdfe4b0c0459246b4be,Shop & Service,Currency Exchange,Currency Exchanges,Currency Exchange
307,4bf58dd8d48988d1f6941735,Shop & Service,Department Store,Department Stores,Department Store
308,4bf58dd8d48988d1f4941735,Shop & Service,Design Studio,Design Studios,Design
309,52dea92d3cf9994f4e043dbb,Shop & Service,Discount Store,Discount Stores,Discount Store
310,52f2ab2ebcbc57f1066b8b1a,Shop & Service,Dive Shop,Dive Shops,Dive Shop
311,5745c2e4498e11e7bccabdbd,Shop & Service,Drugstore,Drugstores,Drugstore
312,52f2ab2ebcbc57f1066b8b1d,Shop & Service,Dry Cleaner,Dry Cleaners,Dry Cleaner
313,5032872391d4c4b30a586d64,Shop & Service,EV Charging Station,EV Charging Stations,EV Charging
314,4bf58dd8d48988d122951735,Shop & Service,Electronics Store,Electronics Stores,Electronics
315,56aa371be4b08b9a8d573554,Shop & Service,Entertainment Service,Entertainment Services,Entertainment Service
316,5454152e498ef71e2b9132c6,Shop & Service,Event Service,Event Services,Event Services
317,52f2ab2ebcbc57f1066b8b26,Shop & Service,Fabric Shop,Fabric Shops,Fabric Shop
318,56aa371be4b08b9a8d573523,Shop & Service,Film Studio,Film Studios,Film Studio
319,503287a291d4c4b30a586d65,Shop & Service,Financial or Legal Service,Financial or Legal Services,Financial / Legal
320,52f2ab2ebcbc57f1066b8b3a,Shop & Service,Fireworks Store,Fireworks Stores,Fireworks Store
321,52f2ab2ebcbc57f1066b8b16,Shop & Service,Fishing Store,Fishing Stores,Fishing Store
322,4bf58dd8d48988d1f7941735,Shop & Service,Flea Market,Flea Markets,Flea Market
323,56aa371be4b08b9a8d573505,Shop & Service,Floating Market,Floating Markets,Floating Market
324,4bf58dd8d48988d11b951735,Shop & Service,Flower Shop,Flower Shops,Flower Shop
325,4bf58dd8d48988d1f9941735,Shop & Service,Food & Drink Shop,Food & Drink Shops,Food & Drink
326,52f2ab2ebcbc57f1066b8b24,Shop & Service,Frame Store,Frame Stores,Frame Store
327,52f2ab2ebcbc57f1066b8b1c,Shop & Service,Fruit & Vegetable Store,Fruit & Vegetable Stores,Fruit & Vegetable Store
328,4bf58dd8d48988d1f8941735,Shop & Service,Furniture / Home Store,Furniture / Home Stores,Furniture / Home
329,4bf58dd8d48988d18d941735,Shop & Service,Gaming Cafe,Gaming Cafes,Gaming Cafe
330,4eb1c0253b7b52c0e1adc2e9,Shop & Service,Garden Center,Garden Centers,Garden Center
331,4bf58dd8d48988d113951735,Shop & Service,Gas Station,Gas Stations,Gas Station
332,4bf58dd8d48988d128951735,Shop & Service,Gift Shop,Gift Shops,Gift Shop
333,52f2ab2ebcbc57f1066b8b19,Shop & Service,Gun Shop,Gun Shops,Gun Shop
334,4bf58dd8d48988d112951735,Shop & Service,Hardware Store,Hardware Stores,Hardware
335,54541900498ea6ccd0202697,Shop & Service,Health & Beauty Service,Health & Beauty Services,Health & Beauty
336,52f2ab2ebcbc57f1066b8b2c,Shop & Service,Herbs & Spices Store,Herbs & Spices Stores,Herbs & Spices Store
337,4bf58dd8d48988d1fb941735,Shop & Service,Hobby Shop,Hobby Shops,Hobbies
338,545419b1498ea6ccd0202f58,Shop & Service,Home Service,Home Services & Repairs,Home Services
339,50aaa5234b90af0d42d5de12,Shop & Service,Hunting Supply,Hunting Supplies,Hunting Supply
340,52f2ab2ebcbc57f1066b8b36,Shop & Service,IT Services,IT Services,IT Services
341,58daa1558bbb0b01f18ec1f1,Shop & Service,Insurance Office,Insurance Offices,Insurance Office
342,4bf58dd8d48988d1f0941735,Shop & Service,Internet Cafe,Internet Cafes,Internet Cafe
343,4bf58dd8d48988d111951735,Shop & Service,Jewelry Store,Jewelry Stores,Jewelry
344,58daa1558bbb0b01f18ec1b4,Shop & Service,Kitchen Supply Store,Kitchen Supply Stores,Kitchen Supply
345,52f2ab2ebcbc57f1066b8b25,Shop & Service,Knitting Store,Knitting Stores,Knitting Supplies
346,52f2ab2ebcbc57f1066b8b33,Shop & Service,Laundromat,Laundromats,Laundromat
347,4bf58dd8d48988d1fc941735,Shop & Service,Laundry Service,Laundry Services,Laundry
348,52f2ab2ebcbc57f1066b8b3f,Shop & Service,Lawyer,Lawyers,Lawyer
349,52f2ab2ebcbc57f1066b8b2b,Shop & Service,Leather Goods Store,Leather Goods Stores,Leather Goods
350,52f2ab2ebcbc57f1066b8b1e,Shop & Service,Locksmith,Locksmiths,Locksmith
351,52f2ab2ebcbc57f1066b8b38,Shop & Service,Lottery Retailer,Lottery Retailers,Lottery
352,52f2ab2ebcbc57f1066b8b29,Shop & Service,Luggage Store,Luggage Stores,Luggage Store
353,52c71aaf3cf9994f4e043d17,Shop & Service,Marijuana Dispensary,Marijuana Dispensaries,Dispensary
354,50be8ee891d4fa8dcc7199a7,Shop & Service,Market,Markets,Market
355,52f2ab2ebcbc57f1066b8b3c,Shop & Service,Massage Studio,Massage Studios,Massage Studio
356,52f2ab2ebcbc57f1066b8b27,Shop & Service,Mattress Store,Mattress Stores,Mattress Store
357,58daa1558bbb0b01f18ec206,Shop & Service,Medical Supply Store,Medical Supply Stores,Medical Supply
358,4bf58dd8d48988d1ff941735,Shop & Service,Miscellaneous Shop,Miscellaneous Shops,Shop
359,4f04afc02fb6e1c99f3db0bc,Shop & Service,Mobile Phone Shop,Mobile Phone Shops,Mobile Phones
360,56aa371be4b08b9a8d57354a,Shop & Service,Mobility Store,Mobility Stores,Mobility Store
361,5032833091d4c4b30a586d60,Shop & Service,Motorcycle Shop,Motorcycle Shops,Motorcycle Shop
362,59d79d6b2e268052fa2a3332,Shop & Service,Motorsports Shop,Motorsports Shops,Motorsports Shop
363,4bf58dd8d48988d1fe941735,Shop & Service,Music Store,Music Stores,Music Store
364,4f04aa0c2fb6e1c99f3db0b8,Shop & Service,Nail Salon,Nail Salons,Nail Salon
365,4f04ad622fb6e1c99f3db0b9,Shop & Service,Newsstand,Newsstands,Newsstand
366,5ae95d208a6f17002ce792b2,Shop & Service,Notary,Notaries,Notary
367,4d954afda243a5684865b473,Shop & Service,Optical Shop,Optical Shops,Optical
368,52f2ab2ebcbc57f1066b8b2f,Shop & Service,Other Repair Shop,Other Repair Shops,Other Repair
369,52f2ab2ebcbc57f1066b8b22,Shop & Service,Outdoor Supply Store,Outdoor Supply Stores,Outdoor Supplies
370,5744ccdfe4b0c0459246b4df,Shop & Service,Outlet Mall,Outlet Malls,Outlet Mall
371,52f2ab2ebcbc57f1066b8b35,Shop & Service,Outlet Store,Outlet Stores,Outlet Store
372,4bf58dd8d48988d121951735,Shop & Service,Paper / Office Supplies Store,Paper / Office Supplies Stores,Office Supplies
373,52f2ab2ebcbc57f1066b8b34,Shop & Service,Pawn Shop,Pawn Shops,Pawn Shop
374,52f2ab2ebcbc57f1066b8b23,Shop & Service,Perfume Shop,Perfume Shops,Perfume Shop
375,5032897c91d4c4b30a586d69,Shop & Service,Pet Service,Pet Services,Pet Service
376,4bf58dd8d48988d100951735,Shop & Service,Pet Store,Pet Stores,Pet Store
377,4bf58dd8d48988d10f951735,Shop & Service,Pharmacy,Pharmacies,Pharmacy
378,4eb1bdde3b7b55596b4a7490,Shop & Service,Photography Lab,Photography Labs,Photography Lab
379,554a5e17498efabeda6cc559,Shop & Service,Photography Studio,Photography Studios,Photo Studio
380,52f2ab2ebcbc57f1066b8b20,Shop & Service,Piercing Parlor,Piercing Parlors,Piercing Parlor
381,52f2ab2ebcbc57f1066b8b3d,Shop & Service,Pop-Up Shop,Pop-Up Shops,Pop-Up Shop
382,52f2ab2ebcbc57f1066b8b28,Shop & Service,Print Shop,Print Shops,Print Shop
383,5744ccdfe4b0c0459246b4c4,Shop & Service,Public Bathroom,Public Bathrooms,Public Bathroom
384,5032885091d4c4b30a586d66,Shop & Service,Real Estate Office,Real Estate Offices,Real Estate
385,4bf58dd8d48988d10d951735,Shop & Service,Record Shop,Record Shops,Record Shop
386,52f2ab2ebcbc57f1066b8b37,Shop & Service,Recording Studio,Recording Studios,Recording Studio
387,4f4531084b9074f6e4fb0101,Shop & Service,Recycling Facility,Recycling Facilities,Recycling
388,56aa371be4b08b9a8d573552,Shop & Service,Rental Service,Rental Services,Rental Service
389,4bf58dd8d48988d110951735,Shop & Service,Salon / Barbershop,Salons / Barbershops,Salon / Barbershop
390,58daa1558bbb0b01f18ec1ae,Shop & Service,Sauna / Steam Room,Saunas / Steam Rooms,Sauna / Steam Room
391,52f2ab2ebcbc57f1066b8b1f,Shop & Service,Shipping Store,Shipping Stores,Shipping Store
392,52f2ab2ebcbc57f1066b8b39,Shop & Service,Shoe Repair,Shoe Repair Shops,Shoe Repair
393,4bf58dd8d48988d1fd941735,Shop & Service,Shopping Mall,Shopping Malls,Mall
394,5744ccdfe4b0c0459246b4dc,Shop & Service,Shopping Plaza,Shopping Plazas,Shopping Plaza
395,5bae9231bedf3950379f89d2,Shop & Service,Skate Shop,Skate Shops,Skate Shop
396,56aa371be4b08b9a8d573566,Shop & Service,Ski Shop,Ski Shops,Ski Shop
397,4bf58dd8d48988d123951735,Shop & Service,Smoke Shop,Smoke Shops,Smoke Shop
398,52f2ab2ebcbc57f1066b8b41,Shop & Service,Smoothie Shop,Smoothie Shops,Smoothie Shop
399,52f2ab2ebcbc57f1066b8b1b,Shop & Service,Souvenir Shop,Souvenir Shops,Souvenir Shop
400,4bf58dd8d48988d1ed941735,Shop & Service,Spa,Spas,Spa
401,4bf58dd8d48988d1f2941735,Shop & Service,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods
402,52f2ab2ebcbc57f1066b8b21,Shop & Service,Stationery Store,Stationery Stores,Stationery Store
403,4f04b1572fb6e1c99f3db0bf,Shop & Service,Storage Facility,Storage Facilities,Storage
404,5744ccdfe4b0c0459246b4cd,Shop & Service,Supplement Shop,Supplement Shops,Supplement Shop
405,5032781d91d4c4b30a586d5b,Shop & Service,Tailor Shop,Tailor Shops,Tailor
406,4d1cf8421a97d635ce361c31,Shop & Service,Tanning Salon,Tanning Salons,Tanning Salon
407,4bf58dd8d48988d1de931735,Shop & Service,Tattoo Parlor,Tattoo Parlors,Tattoo
408,4bf58dd8d48988d101951735,Shop & Service,Thrift / Vintage Store,Thrift / Vintage Stores,Thrift / Vintage
409,4bf58dd8d48988d1f3941735,Shop & Service,Toy / Game Store,Toy / Game Stores,Toys & Games
410,4f04b08c2fb6e1c99f3db0bd,Shop & Service,Travel Agency,Travel Agencies,Travel Agency
411,52f2ab2ebcbc57f1066b8b30,Shop & Service,Used Bookstore,Used Bookstores,Used Bookstore
412,56aa371be4b08b9a8d57355c,Shop & Service,Vape Store,Vape Stores,Vape Store
413,4bf58dd8d48988d10b951735,Shop & Service,Video Game Store,Video Game Stores,Video Games
414,4bf58dd8d48988d126951735,Shop & Service,Video Store,Video Stores,Video Store
415,52e816a6bcbc57f1066b7a54,Shop & Service,Warehouse Store,Warehouse Stores,Warehouse Store
416,52f2ab2ebcbc57f1066b8b2e,Shop & Service,Watch Shop,Watch Shops,Watch Shops
417,4bf58dd8d48988d1ed931735,Travel & Transport,Airport,Airports,Airport
418,5744ccdfe4b0c0459246b4e8,Travel & Transport,Baggage Locker,Baggage Lockers,Baggage Locker
419,4e4c9077bd41f78e849722f9,Travel & Transport,Bike Rental / Bike Share,Bike Rentals / Bike Shares,Bike
420,5744ccdfe4b0c0459246b4c1,Travel & Transport,Boat Rental,Boat Rentals,Boat Rental
421,4bf58dd8d48988d12d951735,Travel & Transport,Boat or Ferry,Boats or Ferries,Boat / Ferry
422,52f2ab2ebcbc57f1066b8b4b,Travel & Transport,Border Crossing,Border Crossings,Border Crossing
423,4bf58dd8d48988d1fe931735,Travel & Transport,Bus Station,Bus Stations,Bus Station
424,52f2ab2ebcbc57f1066b8b4f,Travel & Transport,Bus Stop,Bus Stops,Bus Stop
425,52f2ab2ebcbc57f1066b8b50,Travel & Transport,Cable Car,Cable Cars,Cable Car
426,55077a22498e5e9248869ba2,Travel & Transport,Cruise,Cruises,Cruise
427,589ddde98ae3635c072819ee,Travel & Transport,Duty-free Shop,Duty-free Shops,Duty-free
428,4bf58dd8d48988d1f6931735,Travel & Transport,General Travel,General Travel,Travel
429,56aa371ce4b08b9a8d57356e,Travel & Transport,Heliport,Heliports,Heliport
430,4bf58dd8d48988d1fa931735,Travel & Transport,Hotel,Hotels,Hotel
431,52f2ab2ebcbc57f1066b8b4c,Travel & Transport,Intersection,Intersections,Intersection
432,4bf58dd8d48988d1fc931735,Travel & Transport,Light Rail Station,Light Rail Stations,Light Rail
433,4bf58dd8d48988d1fd931735,Travel & Transport,Metro Station,Metro Stations,Metro
434,4f2a23984b9023bd5841ed2c,Travel & Transport,Moving Target,Moving Targets,Moving Target
435,4e74f6cabd41c4836eac4c31,Travel & Transport,Pier,Piers,Piers
436,56aa371be4b08b9a8d57353e,Travel & Transport,Port,Ports,Port
437,52f2ab2ebcbc57f1066b8b53,Travel & Transport,RV Park,RV Parks,RV Park
438,4bf58dd8d48988d1ef941735,Travel & Transport,Rental Car Location,Rental Car Locations,Rental Car
439,4d954b16a243a5684b65b473,Travel & Transport,Rest Area,Rest Areas,Rest Areas
440,4bf58dd8d48988d1f9931735,Travel & Transport,Road,Roads,Road
441,53fca564498e1a175f32528b,Travel & Transport,Taxi Stand,Taxi Stands,Taxi Stand
442,4bf58dd8d48988d130951735,Travel & Transport,Taxi,Taxis,Taxi
443,52f2ab2ebcbc57f1066b8b4d,Travel & Transport,Toll Booth,Toll Booths,Toll Booth
444,52f2ab2ebcbc57f1066b8b4e,Travel & Transport,Toll Plaza,Toll Plazas,Toll Plaza
445,4f4530164b9074f6e4fb00ff,Travel & Transport,Tourist Information Center,Tourist Information Centers,Tourist Information
446,4bf58dd8d48988d129951735,Travel & Transport,Train Station,Train Stations,Train Station
447,52f2ab2ebcbc57f1066b8b51,Travel & Transport,Tram Station,Tram Stations,Tram
448,54541b70498ea6ccd0204bff,Travel & Transport,Transportation Service,Transportation Services,Transportation Services
449,4f04b25d2fb6e1c99f3db0c0,Travel & Transport,Travel Lounge,Travel Lounges,Lounge
450,52f2ab2ebcbc57f1066b8b4a,Travel & Transport,Tunnel,Tunnels,Tunnel
